N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Time(s)        
37802      OMPGLBBB   7     16         1          100        1          0.000070001930 
37803      OMPGLBBB   7     16         1          100        1          0.000038769096 
37804      OMPGLBBB   7     16         1          100        1          0.000023629516 
37805      OMPGLBBB   7     16         1          100        1          0.000022843480 
37806      OMPGLBBB   7     16         1          100        1          0.000023689121 
37807      OMPGLBBB   7     16         1          100        1          0.000022105873 
37808      OMPGLBBB   7     16         1          100        1          0.000022858381 
37809      OMPGLBBB   7     16         1          100        1          0.000021483749 
37810      OMPGLBBB   7     16         1          100        1          0.000022117049 
37811      OMPGLBBB   7     16         1          100        1          0.000022236258 
37812      OMPGLBBB   7     16         1          100        1          0.000022470951 
37813      OMPGLBBB   7     16         1          100        1          0.000022150576 
37814      OMPGLBBB   7     16         1          100        1          0.000022288412 
37815      OMPGLBBB   7     16         1          100        1          0.000022042543 
37816      OMPGLBBB   7     16         1          100        1          0.000021334738 
37817      OMPGLBBB   7     16         1          100        1          0.000021677464 
37818      OMPGLBBB   7     16         1          100        1          0.000021871179 
37819      OMPGLBBB   7     16         1          100        1          0.000022169203 
37820      OMPGLBBB   7     16         1          100        1          0.000022210181 
37821      OMPGLBBB   7     16         1          100        1          0.000021826476 
37822      OMPGLBBB   7     16         1          100        1          0.000022467226 
37823      OMPGLBBB   7     16         1          100        1          0.000021889806 
37824      OMPGLBBB   7     16         1          100        1          0.000021923333 
37825      OMPGLBBB   7     16         1          100        1          0.000022083521 
37826      OMPGLBBB   7     16         1          100        1          0.000021748245 
37827      OMPGLBBB   7     16         1          100        1          0.000022247434 
37828      OMPGLBBB   7     16         1          100        1          0.000022325665 
37829      OMPGLBBB   7     16         1          100        1          0.000022683293 
37830      OMPGLBBB   7     16         1          100        1          0.000022128224 
37831      OMPGLBBB   7     16         1          100        1          0.000021241605 
37832      OMPGLBBB   7     16         1          100        1          0.000022243708 
37833      OMPGLBBB   7     16         1          100        1          0.000021323562 
37834      OMPGLBBB   7     16         1          100        1          0.000022172928 
37835      OMPGLBBB   7     16         1          100        1          0.000023324043 
37836      OMPGLBBB   7     16         1          100        1          0.000022385269 
37837      OMPGLBBB   7     16         1          100        1          0.000021900982 
37838      OMPGLBBB   7     16         1          100        1          0.000021789223 
37839      OMPGLBBB   7     16         1          100        1          0.000022582710 
37840      OMPGLBBB   7     16         1          100        1          0.000021900982 
37841      OMPGLBBB   7     16         1          100        1          0.000021737069 
37842      OMPGLBBB   7     16         1          100        1          0.000021643937 
37843      OMPGLBBB   7     16         1          100        1          0.000022202730 
37844      OMPGLBBB   7     16         1          100        1          0.000022850931 
37845      OMPGLBBB   7     16         1          100        1          0.000021979213 
37846      OMPGLBBB   7     16         1          100        1          0.000021956861 
37847      OMPGLBBB   7     16         1          100        1          0.000021453947 
37848      OMPGLBBB   7     16         1          100        1          0.000021658838 
37849      OMPGLBBB   7     16         1          100        1          0.000022049993 
37850      OMPGLBBB   7     16         1          100        1          0.000022217631 
37851      OMPGLBBB   7     16         1          100        1          0.000021908432 
37852      OMPGLBBB   7     16         1          100        1          0.000021040440 
37853      OMPGLBBB   7     16         1          100        1          0.000021845102 
37854      OMPGLBBB   7     16         1          100        1          0.000022526830 
37855      OMPGLBBB   7     16         1          100        1          0.000021804124 
37856      OMPGLBBB   7     16         1          100        1          0.000021390617 
37857      OMPGLBBB   7     16         1          100        1          0.000021863729 
37858      OMPGLBBB   7     16         1          100        1          0.000021718442 
37859      OMPGLBBB   7     16         1          100        1          0.000067822635 
37860      OMPGLBBB   7     16         1          100        1          0.000022422522 
37861      OMPGLBBB   7     16         1          100        1          0.000022280961 
37862      OMPGLBBB   7     16         1          100        1          0.000022020191 
37863      OMPGLBBB   7     16         1          100        1          0.000021565706 
37864      OMPGLBBB   7     16         1          100        1          0.000021442771 
